timestamp,title,summary,link,polarity,confidence,scorer_backend
2016-01-20 08:00:00,"As base metal prices drop, analyst predicts bright future for gold - ABC News & Headlines – Australian Broadcasting Corporation",,https://news.google.com/rss/articles/CBMirAFBVV95cUxNd0QzeWxBcjJfUlloN19uTXFsSmNnMlBxMmRIUWljTGdSQjZadU14cFhYbl9mR3VnUEhaUm5EOWQwT19KX2s0bEVlMGItUGx3b1VfVVNZRGhtdDJrSDY3Qm9ldXYyQng0bkJndmlMRFJoTi1hdWpRODY2M3dObTZleFVnbnBMVkxaVTVlckR0TlVYZFdRUUctcXh4b3Z5eENKZE1adEE1dTZZWkVQ?oc=5,0.0,0.7204282283782959,finbert
2016-01-22 08:00:00,eBay-branded precious metals enter market,Coin World,https://news.google.com/rss/articles/CBMimAFBVV95cUxQUUg5QnNsVXotWkV4NzBuS0dZazIxYzhkdGRObm9kSGdnbEFHc21WR2VpUW8zZTN4cm9pME9GZ2toNC1MS0UyUm5tak1HbUNWamZfZTltbk5RTjhHOGZraFFqMTFSd2xKU1M0M2VXSEdsQkZ0SjdjVjVWNE9ERFk1Nmx6bTVYemxiWGRkRms5SWZKcVN3T0J1bQ?oc=5,0.0,0.88121497631073,finbert
2016-01-25 08:00:00,"Gold yet to shine, though Aussie miners doing well",AFR,https://news.google.com/rss/articles/CBMirAFBVV95cUxOQVZIYWZ5QjUtYXRPMEV5OG1GLVc5bVp1ZlJrS20tM0FLZ2NDNWZTdGRsS01vUjNoemxVbDlSQ3kxM0ZCYV9QTTZ6TVp4X3hSeTc0aW8xNzVGMXBzcGpNNGMtZ1Bpelctd2xNX0ZJNXBYaC0yQ19kcS1qczU2dlNBcTdwTy1RZG5nV3pvVmJzYkRKVS00UDRsbVdNWGJxWlBBNG13UFhTN1ZCNHNq?oc=5,0.8037851452827454,0.8037851452827454,finbert
2016-01-28 08:00:00,"For second consecutive year, India ends 2015 as top gold consumer",The Hindu,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQMlV2RGdKZVJ4RzFuMzVaQUtZV3lNeDhqYW90NS1OTFhycDNxU2RMeFhNTGVSU1JBdE9wTUdiclV0MFhJYWRKSENMNzVVOHp3MTVSclpjRm5BRzdTZkJ3d0N4ckM0a0ZKdnNGb25Fekd2RkNGNGFNOF83WEVUUHZFQVlYb0VrYmNVUFM1Z2NGR29jakNESU1pOW1jYlJ3d2N6Q2NVRFFZSjdGVW9EU2E3RW9CenEzTlY1ZG03Yk9XR29iWkdNU19rMzNpZXM4R0N6RXVF0gHaAUFVX3lxTE91dEN3WVFxRGExdWxHcFIwU2lWbENFM0huWU52dDNGT292R0xpTWgtbHBGUG1zSGRJSTB5TW80Q3VmdWVmV001OFAxNkhOWkduUEhWLW04cm5xUHFIaDB0enVmMy1oTkxPbkNmbENmM05mTFlKblhNQUpaVGhYVWV5RlFzNVY4cFZmSkp2RE5rSExOajhjVWVYUFQzV1RzNW1ENWNGbFlGWjFYdXMwWTNHTEZiOWYwMWVaWGhuRE56dzJ1al96S1JlT2s0S2hMWkhGM1lVYkFKbFRB?oc=5,0.7012335062026978,0.7012335062026978,finbert
2016-01-28 08:00:00,It’s time to buy uneconomic gold companies,Mining.com,https://news.google.com/rss/articles/CBMieEFVX3lxTE03YTJZT0dtNGJnblJPdWtOU0xzRTBZZG1vdGVZMUVGOEEzSWlzRjFNTHpHVEZzRERNX0hJbEpIdG1rUFpaOV9rZ3BvRHBubzBGTUdHS1c2TVJHb2l5N3c1SkV6ZUZoM1ZlemVFR2pPRmRuNlZRaU0yZQ?oc=5,0.0,0.93153578042984,finbert
2016-01-29 08:00:00,"Kitco Market Gold Prices for the three-day period ending Thursday January 28, 2016",Stabroek News,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNam9fV0JhUWpOQmlJa0U5bTF1a2ZydkVyaHZFQjJkMUZ1MkVqNUhKcTJHNXZ2OFlrVzFQSkZGeGZQS3l3UUIwMHZ5eGJ6bi1GX0UwMWxuVUJtOHBkTHA0QWtLRVZnWnpaZWZROWdhczdlT1Z0eGdINnhzakhaSzNIQnh1WFpIZ0hqX1E0MFpmaWxJcE52eGJfWW5NdThEaTFQS05GTU1uOEpjVmlvU3UyUE9MXzNWZG9PdW41dFp0SHI?oc=5,0.0,0.927546501159668,finbert
2016-02-01 08:00:00,CHART: Gold price vs oil has never been this out of whack,Mining.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxORkhsdEdBOEhkQWdVSTJOai1jRGh5ZFN0dzdLeWFXekRKNENvdkNJVUloQzZucy1USy1NTG8zME8yajQ3YjZQcWZkcXc3bjZhMFJqSGlfUjRqSUV2N0Z5YjZiamR2SEp1bEswSk9MNzdpVGFEOXJhS01HYXpPZU82QUk2Szl2MzQ?oc=5,0.0,0.9175513982772828,finbert
2016-02-02 08:00:00,'We are anticipating steadier gold prices this year',Business Standard,https://news.google.com/rss/articles/CBMiugJBVV95cUxQVVZGeUhheGpWQWpqbDBCaGhMU2NyR1dQb0RRMGxYNW9WNlFVaVNHQVF1d01SeFl6WEtvSEJRTWhReDRvTTcwdTlXQWlxUWdoRkY1YjQ4TjRPM2xCbzBYWml6MlFaRjVmWG43azVOcWxLV2pnM3JwLTluVWpuaU1peU9heUlscWplM0o2VmN1Wk5CNUpUWnpEbmFabE1UVU4zdFFxSW44eWlZby0zMTVINzNJNjFRMnFWMVJEUXZoeHNhcnF6OW43WTNLN0ZyTXc3NERlampHTlBVSlRkdUc5V0xQbnRFSnc0dklDeUdzUGlZbEpLRTA1cVFKaXVoRU92d3kwOFJYY1kzdmdKSEhnUHVsTzM2V0F1MkszaGRWQTU3MWhnc21kV3d4aC1WSk9SOWp4MTRVdV9pQdIBvwJBVV95cUxPaFM1S24zN1VHWXZwUEgzckQ5cEZFOTk4MzdiemxaV2ZjY2p5dDB4VlB4bmczc2g4WEdCdlFYME96b0M1b1lrc1RUWFVNa1cyNFprTjQ0TnB6a09wbXFZaklnU0FrMG5GSVlaOVVOUEVVM2JPV0hQdmJIOC1jNTF5VzFlWGp6cDBfYklOc1JQemVUVUdvZ3BwdnhOSXRIRnRlUWRuVGhRWm9UZUVfQ3dmX2NVWnZoZ1FkMjlHMXNVTVZldW1veEIyelZ2MHVnV1FHLVZQRlpOYllpOHR3QU5MLTVyc3E2T0IxR2NYZWl2dFhPMEYzcjhGelplTkFOLWFlamZmQjV3VGJYUWNCTVN0QkUwSUdsRXZKT2ZrbmgyVkdsLXhBMGdNVWkwN1FfRTdoMkNudGdpMVU5N0VwaXVn?oc=5,0.0,0.8415316343307495,finbert
2016-02-02 08:00:00,"Gold to Fall 5% in 2016, Silver -6%: LBMA Experts",BullionVault,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQdmN0WExoR3VUTnlqdmFzSVpjeVZXekhCdnZrMjMwT1dkcHlsejBJSXBFN3JtOTNGMk1wZWdJTTVmbnAycmhUWTBZV2ZTUm9uM3ZKRFB2NkFub2U5c2szemJjeDE5REJqQXc3cjhoZ2NRVDVDSGdHVkNPZW5ZbjItMExsTy1pQUFORU1Vd0ZsdGMxcHBya2tyQkROM2pCZHItcU10X280bkJxUQ?oc=5,-0.8116632103919983,0.8116632103919983,finbert
2016-02-05 08:00:00,"""Predator"" and ""Call of the Wild"" Canadian 2016 Bullion Coins Launch",CoinNews,https://news.google.com/rss/articles/CBMiowFBVV95cUxOemZGbzJWekFPWkhfaE56Y05oakJVS3luNEhZUWphVWhqUFptbDN2Zl9TU29Idnp0VEVnVjRVeXlJU1NRN2tPTkNhZDRGRTRnRTJGcURodXFPb2pHRUNBVEhMRGpIZlNUdDZJSmJfNjMtV2xoR1Nqd3NKc1ZUa2Q1NEpHdVJHQXFwMVhtdDE0bEE5X1dLMzB2T09YU0x2bnNsYlJR?oc=5,0.0,0.9399899244308472,finbert
2016-02-07 08:00:00,"Gold, silver prices up by over 2pc",The Himalayan Times,https://news.google.com/rss/articles/CBMifEFVX3lxTE5YWXh6QkJJOVAydkhORVJvaHkzbE9mREMxSlJHZlZ6bEYyeUVhN3dIVGZxTVVJcTRobVowNTA0U2ZyX0dqN0Q2aWJIejVHVk8xbzZDeE5valZFblltQkQ2YmVYajNtNm5PdVUyU0VGcU96MUdWb1F3WTlVN0TSAVtBVV95cUxPSWxSNnRXR29sbDBINzRkN0RJaXFJRUFXYnEtRXAzUWptRWh4S1NWTm83d1VhUjZuR1BlaV83VkdHQ1RRS2RpaWtvZU5odlU1WG02cGZKamZPVXJZ?oc=5,0.861662745475769,0.861662745475769,finbert
2016-02-07 08:00:00,Gold prices in Hyderabad zoom 10 per cent in 1 month,Deccan Chronicle,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZUZkVlBBSmZsb19pOXRUSy1Sd0laazNrdkI0WFdUQ3Z2LXJlLWgwX1hmeUNVREZYNm91UE1PVElZeFZWWGpOU3poOXBubFlWV3dpaWpJeTNjZWlaUkRfbjJlRkRVbnhIVDdWelFtY2RQVUFhN3RhTDRJTHd4aHdvUHhSZHJsN1VWU3luWjJPaTRKM1ZKY3pFNkVBTTdZMktYSERQODlxdGJnb2JuUl9LQ29vQ1Z4d3hLeHJZ0gHAAUFVX3lxTE04aUg4QTd2TGhjbHFvZG9UN251NmpRT2FRTzNmXzRFeE1qa1l2S0UxTzFsM01PTHp5YzVtZFpfdHk5bV9HZlp2WUYzNUlOaVVSZk9qWUV1TU01QklOaEtubUZjX3FOdXJzejV4RG0tekR2dmVGV1lFWHBMQ3Q0UTFjRTNLZVdGRm9pOXdZeUk3NHFlcjdueVM0NE15aURwRld3RkNWNGdmWGxJOGNiSEQ5TG9scFpTZG5ELXBkQ2Nzbg?oc=5,0.4702844619750976,0.4702844619750976,finbert
2016-02-10 08:00:00,Allocated Bullion Exchange (ABX) Soft Launches Worldwide,PR Newswire,https://news.google.com/rss/articles/CBMirwFBVV95cUxNdGJoUXlWdF9pQlpQb2FyRUEwT0ZZbTVsZDlPd3Btd1U3SFVBZHhvNk1kWVRzTG9RRGZLbHdPWmZXeTl1ODhfS3VsOW9vT2tac2hJWFhoVnNad3FQNEJKcVJCQWN0RlBkSDdjRVJxS1dUUldvZ05xV3R0cklnZ0F6MlFwZ0p6MlZqbFVFT1psckF2Zk9NeFhUTnVhcHYtMzNrLXVlMTI2WVV3WWZZdk1j?oc=5,0.0,0.8913012146949768,finbert
2016-02-10 08:00:00,Gold Prices Lower as Traders Book Profits,WSJ,https://news.google.com/rss/articles/CBMihwFBVV95cUxQazduejNDNjJUbU1WQzdvZndyRjFrdDR0NFM1VG9iNEhNRmlLYU0yMDNBSWtrNDB5M0ZZMDg3R0FXY0dzdGdodUJDWHZJMlEtSzdMVHR3Z05RdW96bDVvdXN4MlpWLVFSQ2Y5MUxqZ3gxVXRjZExnRUc3cm03TFpQQXlxQTNWS1E?oc=5,-0.7448356747627258,0.7448356747627258,finbert
2016-02-10 08:00:00,Gold price surges to over a year high,The Himalayan Times,https://news.google.com/rss/articles/CBMidEFVX3lxTFBHR2pPTkpTb2JQM3pwVmRwWDI4c0dHSFBlY2tYN3lySVdiYkZBVmhXXzI4bTlQT2Y5c2ZXRzVpeEhtUWc2Q2xJRzFJWUdFY0ZkaGY5bzM1cFIzeHdqcjRVcjdWQ1F1V3RoSlpTX0puTWxfZExL0gFbQVVfeXFMUFNBbzdzZnJ1dmdISjVxLTJoYnNfMWppTnprTUpSZ0RJcjlLRTVGcXV3cEk3UHJKVzRGVHJmM2ZhbGVkaFYxSnVwUmtEODJWb0dTSXBtbm9WazVwNA?oc=5,0.7400155067443848,0.7400155067443848,finbert
2016-02-11 08:00:00,"Global average annual gold price in 2015, by major currencies",Statista,https://news.google.com/rss/articles/CBMilAFBVV95cUxNVXVRazFYZUsydUdYZmUyeDFkeEM4NC1Udmoyb1RVejA3MFVVWUdtTXFnSlFyU1lFaXhpcmZ0SGVJRWhfS3VVZmFLdVVkOVhkY3VtejhjM3I1c0c0b1pGUVc2dldDaWhnRXVteWFRamZQaW4tVHVqVng5YkljOVlzRmtBNUh0cFQxRTNQSGc2S2JiYVR3?oc=5,0.0,0.9432871341705322,finbert
2016-02-11 08:00:00,"Gold Surges Further to Rs 28,800-Level on Global Trends, Wedding Season",NDTV Profit,https://news.google.com/rss/articles/CBMiswFBVV95cUxOTkZiTUMtTFNsVEhKTVhCTnFjbHF4U2FNdzhzR1hHR2lQQ2s3STFoREZMaGg5Z2JKZDF6Q1c2SHh3NXlHb3E0U2ljQlF5YWZhdnNFZkR6aFNsNl9ydVoyajRDN1JHSHdDSFBvNTFrbkRWaEU3Mnp2N2xkVTM3Q2NxSzdkT3JGVmFqd2pnLUxQa0g0LVZfRzBycTN0OEE0UEhTcXRIVmpiV0M0T0htdXg0akozUQ?oc=5,0.7981173396110535,0.7981173396110535,finbert
2016-02-11 08:00:00,Guyana welcomes rising gold price - Demerara Waves Online News- Guyana,,https://news.google.com/rss/articles/CBMie0FVX3lxTE5TX0huVUx5ZEtQeE9CV0pRMUxCV0VqMXgxRXZpOWRQUW1fMGxiZW1ESTl3ZlhTX0lHa1FNM254VHZoYjIyMzFRN0R0MXlRNzRDTXFLUnQ1eHJZQk9LZ1ZBX3JOeWNPSGxTY3ZVR2FOVElGX0pxOG5JNWU4UQ?oc=5,0.0,0.5649756193161011,finbert
2016-02-11 08:00:00,Gold demand resilient in 2015 as central banks and consumers spur strong H2 recovery,World Gold Council,https://news.google.com/rss/articles/CBMiugFBVV95cUxQMnFsT3o0VlRLQTBRVUJXUFJWLWVIXzZNakpORlJRbUlXYmU0eTMzZTVTWUV5ZjNtYkFyZmE1TWtoMnowd0g4MkJ5VTZnVXZ0N3NhQ3ZJRC1oRldqVW1mMkh2bGJ1YjJEM2poeTcxbE1qVzdKci1kamJfM3k3S2RvOV9OX3ZkczU5bU9JT0Q4REhOQzQtN3VENXF5UHpDNi1ycXhCV0hxeVpVdWYzTEpzT1hWMGRIcDdQcmc?oc=5,0.9415646195411682,0.9415646195411682,finbert
2016-02-12 08:00:00,Gold Heads for the Best Week Since 2011 as `Fear Is in Control',Bloomberg.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxNZzctcEMyUWVWa2lPTzFFNVNHVlN5Qk9LMUtGX0RsWHFDOUQ1RV9mX0JibHpGS2lEYjFmMXdRS2ZFRjAxNWtYQ0c1RWlFb2RtNjdHbk5KLWl1X25lQkQwT2pLdHpaV1lsSzNQY203cm1GcnBtRDY1QjhwcDA5MFRCaWZqSFNIM0dkZXpQMVQxYWxDeTFIa3ZpaXRneTZZem9LU2ZRS1RpU01QMmZ3cl9oQnd3?oc=5,0.0,0.5739145278930664,finbert
2016-02-12 08:00:00,Canada sells off most of its gold reserves,CBC,https://news.google.com/rss/articles/CBMicEFVX3lxTE5sLWh6UkV6ckl0YlNvTHBla09uSU96M2ZrOFVFeTRGZ0U3X3NvZmdNUXpFMWFURlkxVExLNlBUbjJzaWI2R1o4aTZTaFJSbmJud242dkZYWXFlU1pKS1ljMl92ZEhuZEVhYzFjYjBPMVE?oc=5,0.0,0.7086322903633118,finbert
2016-02-13 08:00:00,"Gold Slips From 21-Month High on Global Cues, Fall in Demand",NDTV Profit,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdmV6MmxIMFRCSmJOcmNaRTQ2SUpIVkpuTDlBYU1kMEJvR2pVNjBIakEtYU53bDVKU21Qa1VTVzFUVGZCUHJVY0pXeDNBdkFrZjg2MTNDMk5NMzhqS1luTl9rX0ZrSk1IX0hEWkd1VEFiTEY2TGN4azBfbVBnd2t2MFVOcVdlVmFGc2U1V0ZTR3RHOWJ2WmdsbG5ELW4wV2pkM2o2eE1kUHRCdXplZVNnM3B3?oc=5,-0.9658697843551636,0.9658697843551636,finbert
